local_id,change,old,new
270046109,epigraph_changed,851002|01|104|Abierto,562902|01|104|Abierto
270046251,epigraph_changed,821001|01|104|Abierto,477101|01|104|Abierto
270046388,epigraph_changed,472101|01|104|Abierto,471101|01|104|Abierto
270047093,epigraph_changed,472204|01|104|Abierto,472202|01|104|Abierto
270047161,epigraph_changed,471101|01|104|Abierto,472401|01|104|Abierto
270048128,epigraph_changed,561005|01|105|Abierto,563002|01|105|Abierto
270048129,epigraph_changed,475902|01|105|Abierto,475401|01|105|Abierto
270048846,epigraph_changed,821001|01|105|Cerrado,471104|01|105|Cerrado
270049165,epigraph_changed,851001|01|105|Abierto,562902|01|105|Abierto
270050612,epigraph_changed,855002|01|105|Cerrado,960203|01|105|Cerrado
270050656,epigraph_changed,471101|01|105|Abierto,475901|01|105|Abierto
270050690,epigraph_changed,472204|01|105|Abierto,472102|01|105|Abierto
270050921,epigraph_changed,479001|01|105|Abierto,477101|01|105|Abierto
270051023,epigraph_changed,471101|01|105|Abierto,472402|01|105|Abierto
270051280,epigraph_changed,561001|01|106|Abierto,561004|01|106|Abierto
270051450,epigraph_changed,561001|01|106|Abierto,561004|01|106|Abierto
270051494,epigraph_changed,561001|01|106|Abierto,561002|01|106|Abierto
270051820,epigraph_changed,476403|01|106|Abierto,477101|01|106|Abierto
270051839,epigraph_changed,477808|01|106|Abierto,661002|01|106|Abierto
270052122,epigraph_changed,920002|01|106|Abierto,931003|01|106|Abierto
270052186,epigraph_changed,472906|01|106|Abierto,472910|01|106|Abierto
270052299,epigraph_changed,790001|01|106|Abierto,661002|01|106|Abierto
270052377,epigraph_changed,920002|01|106|Abierto,932007|01|106|Abierto
270053164,epigraph_changed,472407|01|106|Abierto,471901|01|106|Abierto
270053169,epigraph_changed,471902|01|106|Abierto,475101|01|106|Abierto
270053289,epigraph_changed,561006|01|106|Abierto,561005|01|106|Abierto
270053592,epigraph_changed,561004|01|106|Abierto,561002|01|106|Abierto
270053637,epigraph_changed,920001|01|106|Abierto,471104|01|106|Abierto
270053669,epigraph_changed,472904|01|106|Abierto,472910|01|106|Abierto
270053905,epigraph_changed,551001|01|106|Abierto,562101|01|106|Abierto
270053945,epigraph_changed,141001|01|106|Abierto,477101|01|106|Abierto
270054004,epigraph_changed,471101|02|201|Abierto,472201|02|201|Abierto
270054143,epigraph_changed,477201|02|201|Abierto,475101|02|201|Abierto
270054179,epigraph_changed,472907|02|201|Abierto,472906|02|201|Abierto
270054434,epigraph_changed,821001|02|201|Abierto,474301|02|201|Abierto
270054591,epigraph_changed,472911|02|202|Abierto,472502|02|202|Abierto
270054656,epigraph_changed,851001|02|202|Abierto,562902|02|202|Abierto
270054673,epigraph_changed,960201|02|202|Abierto,452002|02|202|Abierto
270054714,epigraph_changed,854002|02|202|Abierto,000000|02|202|Abierto
270054976,epigraph_changed,472202|02|202|Abierto,472206|02|202|Abierto
270054991,epigraph_changed,561005|02|202|Abierto,561006|02|202|Abierto
270055302,epigraph_changed,477801|02|202|Cerrado,477501|02|202|Cerrado
270055385,epigraph_changed,851001|02|202|Cerrado,562902|02|202|Cerrado
270056111,epigraph_changed,960203|02|203|Abierto,960206|02|203|Abierto
270056317,epigraph_changed,452001|02|204|Abierto,452003|02|204|Abierto
270056567,epigraph_changed,472102|02|205|Abierto,471104|02|205|Abierto
270056594,epigraph_changed,771001|02|205|Abierto,451002|02|205|Abierto
270056630,epigraph_changed,472102|02|205|Abierto,471101|02|205|Abierto
270056681,epigraph_changed,521001|02|205|Abierto,143001|02|205|Abierto
270056848,epigraph_changed,472102|02|205|Abierto,471101|02|205|Abierto
270057250,epigraph_changed,561006|02|205|Abierto,563005|02|205|Abierto
270057347,epigraph_changed,477101|02|206|Abierto,453001|02|206|Abierto
270057450,epigraph_changed,821001|02|206|Cerrado,471104|02|206|Cerrado
270057695,epigraph_changed,551005|02|206|Abierto,477701|02|206|Abierto
270058129,epigraph_changed,949902|02|206|Abierto,854003|02|206|Abierto
270058383,epigraph_changed,477201|02|206|Abierto,476101|02|206|Abierto
270058419,epigraph_changed,477501|02|206|Abierto,477801|02|206|Abierto
270059120,epigraph_changed,853003|03|301|Abierto,851008|03|301|Abierto
270059480,epigraph_changed,472403|03|301|Abierto,472402|03|301|Abierto
270059493,epigraph_changed,821001|03|301|Abierto,521001|03|301|Abierto
270059821,epigraph_changed,475907|03|301|Abierto,475201|03|301|Abierto
270059992,epigraph_changed,862004|03|301|Abierto,869008|03|301|Abierto
270060085,epigraph_changed,472202|16|1603|Abierto,472201|16|1603|Abierto
270060516,epigraph_changed,472202|03|301|Abierto,472204|03|301|Abierto
270061173,epigraph_changed,452004|03|302|Abierto,451001|03|302|Abierto
270061568,epigraph_changed,471101|03|303|Abierto,472102|03|303|Abierto
270062371,epigraph_changed,477402|03|304|Abierto,479001|03|304|Abierto
270062547,epigraph_changed,821001|03|304|Abierto,683001|03|304|Abierto
270062654,epigraph_changed,641001|03|304|Abierto,561006|03|304|Abierto
270062814,epigraph_changed,471104|03|304|Abierto,472102|03|304|Abierto
270063074,epigraph_changed,960201|03|304|Abierto,960202|03|304|Abierto
270063203,epigraph_changed,920001|03|304|Abierto,821001|03|304|Abierto
270063744,epigraph_changed,561006|03|304|Abierto,561005|03|304|Abierto
270064856,epigraph_changed,472401|03|305|Abierto,472911|03|305|Abierto
270065217,epigraph_changed,561007|03|305|Abierto,563005|03|305|Abierto
270065248,epigraph_changed,852002|03|305|Abierto,851009|03|305|Abierto
270065376,epigraph_changed,749001|03|301|Abierto,861002|03|301|Abierto
270065472,epigraph_changed,471104|03|306|Abierto,471902|03|306|Abierto
270065517,epigraph_changed,851002|03|306|Abierto,851001|03|306|Abierto
270065563,epigraph_changed,691001|03|306|Abierto,710002|03|306|Abierto
270065636,epigraph_changed,451001|03|306|Abierto,451002|03|306|Abierto
270065673,epigraph_changed,931003|03|306|Abierto,559001|03|306|Abierto
270066048,epigraph_changed,471101|03|306|Abierto,472102|03|306|Abierto
270066174,epigraph_changed,851001|03|306|Abierto,562902|03|306|Abierto
270066614,epigraph_changed,561001|04|401|Abierto,561004|04|401|Abierto
270066897,epigraph_changed,561001|04|401|Abierto,561006|04|401|Abierto
270067145,epigraph_changed,563005|04|401|Abierto,561001|04|401|Abierto
270067295,epigraph_changed,461801|04|401|Abierto,477807|04|401|Abierto
270067471,epigraph_changed,477101|04|401|Abierto,475905|04|401|Abierto
270068059,epigraph_changed,471104|04|401|Abierto,475901|04|401|Abierto
270068217,epigraph_changed,862001|04|401|Abierto,960203|04|401|Abierto
270068521,epigraph_changed,471101|04|401|Abierto,472202|04|401|Abierto
270068532,epigraph_changed,471901|04|401|Abierto,108005|04|401|Abierto
270068686,epigraph_changed,477807|04|401|Abierto,477805|04|401|Abierto
270068873,epigraph_changed,472202|04|401|Abierto,472204|04|401|Abierto
270069115,epigraph_changed,472101|04|401|Abierto,471101|04|401|Abierto
270069438,epigraph_changed,551001|04|401|Abierto,960401|04|401|Abierto
270069598,epigraph_changed,494001|06|602|Abierto,821001|06|602|Abierto
270069621,epigraph_changed,475101|04|401|Abierto,821001|04|401|Abierto
270069626,epigraph_changed,749001|04|401|Abierto,475101|04|401|Abierto
270069768,epigraph_changed,477101|04|401|Abierto,477201|04|401|Abierto
270069832,epigraph_changed,477201|04|401|Abierto,821001|04|401|Abierto
270070341,epigraph_changed,472102|04|401|Abierto,471101|04|401|Abierto
270070763,epigraph_changed,475905|04|401|Abierto,475101|04|401|Abierto
270070917,epigraph_changed,960203|04|401|Abierto,960201|04|401|Abierto
270071074,epigraph_changed,472901|04|402|Abierto,472102|04|402|Abierto
270071123,epigraph_changed,472403|04|402|Abierto,472401|04|402|Abierto
270071193,epigraph_changed,931008|04|402|Abierto,960901|04|402|Abierto
270071215,epigraph_changed,471104|04|402|Abierto,472201|04|402|Abierto
270071281,epigraph_changed,479001|04|402|Abierto,321001|04|402|Abierto
270071544,epigraph_changed,475101|04|402|Abierto,475902|04|402|Abierto
270072134,epigraph_changed,561006|04|402|Abierto,561004|04|402|Abierto
270072317,epigraph_changed,471101|04|402|Abierto,472204|04|402|Abierto
270072392,epigraph_changed,960206|04|402|Abierto,960203|04|402|Abierto
270072451,epigraph_changed,851001|04|402|Abierto,851002|04|402|Abierto
270072570,epigraph_changed,471102|04|402|Abierto,471101|04|402|Abierto
270072683,epigraph_changed,561006|04|402|Abierto,561004|04|402|Abierto
270072691,epigraph_changed,472911|04|402|Abierto,476201|04|402|Abierto
270072720,epigraph_changed,472202|04|402|Abierto,471101|04|402|Abierto
270072827,epigraph_changed,472102|04|402|Abierto,471101|04|402|Abierto
270072884,epigraph_changed,472202|04|402|Abierto,471101|04|402|Abierto
270072982,epigraph_changed,862003|04|402|Abierto,861002|04|402|Abierto
270073033,epigraph_changed,561006|04|402|Abierto,561004|04|402|Abierto
270073296,epigraph_changed,451001|04|402|Abierto,452002|04|402|Abierto
270073741,epigraph_changed,851002|04|402|Abierto,851001|04|402|Abierto
270073762,epigraph_changed,960203|04|402|Cerrado,960201|04|402|Cerrado
270073874,epigraph_changed,477808|04|402|Abierto,477101|04|402|Abierto
270073970,epigraph_changed,479001|04|402|Abierto,649001|04|402|Abierto
270074290,epigraph_changed,561005|04|402|Abierto,563005|04|402|Abierto
270074294,epigraph_changed,561001|04|402|Abierto,561006|04|402|Abierto
270074631,epigraph_changed,471901|04|402|Abierto,472601|04|402|Abierto
270075213,epigraph_changed,610002|04|403|Cerrado,474201|04|403|Cerrado
270075286,epigraph_changed,471101|04|403|Cerrado,472202|04|403|Cerrado
270075630,epigraph_changed,821001|04|403|Abierto,521001|04|403|Abierto
270075702,epigraph_changed,451002|04|403|Abierto,771001|04|403|Abierto
270075738,epigraph_changed,472201|04|403|Abierto,471101|04|403|Abierto
270075751,epigraph_changed,951001|04|403|Abierto,474201|04|403|Abierto
270075990,epigraph_changed,472402|04|403|Abierto,472404|04|403|Abierto
270076218,epigraph_changed,472202|04|404|Abierto,471101|04|404|Abierto
270076333,epigraph_changed,471104|04|404|Abierto,472102|04|404|Abierto
270076403,epigraph_changed,960203|04|404|Abierto,960201|04|404|Abierto
270076502,epigraph_changed,471101|04|404|Cerrado,472102|04|404|Cerrado
270076579,epigraph_changed,561006|07|705|Abierto,561001|07|705|Abierto
270076696,epigraph_changed,474102|04|404|Abierto,475902|04|404|Abierto
270076772,epigraph_changed,472207|04|404|Abierto,472206|04|404|Abierto
270077796,epigraph_changed,471102|04|404|Abierto,472102|04|404|Abierto
270077870,epigraph_changed,862001|04|404|Abierto,869003|04|404|Abierto
270077879,epigraph_changed,472402|04|404|Abierto,472405|04|404|Abierto
270077885,epigraph_changed,472204|04|404|Abierto,471101|04|404|Abierto
270077893,epigraph_changed,472405|04|404|Abierto,472402|04|404|Abierto
270078062,epigraph_changed,960903|04|404|Abierto,477602|04|404|Abierto
270078109,epigraph_changed,475906|04|404|Abierto,475206|04|404|Abierto
270078125,epigraph_changed,821001|08|806|Abierto,631001|08|806|Abierto
270078434,epigraph_changed,869009|04|404|Abierto,862001|04|404|Abierto
270078444,epigraph_changed,561005|04|404|Abierto,561006|04|404|Abierto
270078506,epigraph_changed,477101|04|404|Abierto,475101|04|404|Abierto
270078888,epigraph_changed,561006|04|404|Abierto,561005|04|404|Abierto
270079050,epigraph_changed,472901|04|404|Abierto,869010|04|404|Abierto
270079167,epigraph_changed,472911|04|405|Cerrado,472102|04|405|Cerrado
270079206,epigraph_changed,477402|04|405|Abierto,47800105|04|405|Abierto
270079530,epigraph_changed,952002|04|405|Abierto,952005|04|405|Abierto
270079582,epigraph_changed,439001|03|301|Abierto,477807|03|301|Abierto
270080111,epigraph_changed,790001|04|405|Abierto,476401|04|405|Abierto
270080356,epigraph_changed,472405|04|405|Abierto,472402|04|405|Abierto
270080681,epigraph_changed,472201|04|405|Cerrado,472204|04|405|Cerrado
270081365,epigraph_changed,471101|04|405|Abierto,472202|04|405|Abierto
270081370,epigraph_changed,561004|04|405|Abierto,561006|04|405|Abierto
270081448,epigraph_changed,472911|04|405|Cerrado,472402|04|405|Cerrado
270082247,epigraph_changed,960401|04|406|Abierto,551001|04|406|Abierto
270082346,epigraph_changed,561006|04|406|Abierto,561001|04|406|Abierto
270082618,epigraph_changed,472204|04|406|Abierto,472202|04|406|Abierto
270082783,epigraph_changed,821001|09|906|Abierto,521001|09|906|Abierto
270083181,epigraph_changed,691001|04|406|Abierto,692001|04|406|Abierto
270083349,epigraph_changed,471101|04|406|Abierto,472102|04|406|Abierto
270083405,epigraph_changed,862001|04|406|Cerrado,960203|04|406|Cerrado
270083785,epigraph_changed,472102|04|406|Abierto,471101|04|406|Abierto
270084317,epigraph_changed,562901|04|406|Abierto,559001|04|406|Abierto
270084749,epigraph_changed,861002|04|406|Abierto,862001|04|406|Abierto
270084796,epigraph_changed,821001|05|501|Abierto,854002|05|501|Abierto
270086309,epigraph_changed,851001|05|501|Abierto,562902|05|501|Abierto
270086357,epigraph_changed,472911|05|501|Abierto,472102|05|501|Abierto
270086489,epigraph_changed,522003|05|501|Abierto,350001|05|501|Abierto
270086729,epigraph_changed,852002|05|501|Cerrado,562902|05|501|Cerrado
270087189,epigraph_changed,451001|05|501|Abierto,451002|05|501|Abierto
270087585,epigraph_changed,476201|05|502|Abierto,472601|05|502|Abierto
270087643,epigraph_changed,477602|05|502|Abierto,960902|05|502|Abierto
270087859,epigraph_changed,472405|05|502|Abierto,472402|05|502|Abierto
270087925,epigraph_changed,471104|05|502|Abierto,471902|05|502|Abierto
270088172,epigraph_changed,472905|05|502|Abierto,472302|05|502|Abierto
270088622,epigraph_changed,471901|05|502|Abierto,472502|05|502|Abierto
270088777,epigraph_changed,561001|05|502|Abierto,561005|05|502|Abierto
270089020,epigraph_changed,471101|05|502|Abierto,472102|05|502|Abierto
270089322,epigraph_changed,562902|05|502|Abierto,851001|05|502|Abierto
270089867,epigraph_changed,463901|05|503|Abierto,562902|05|503|Abierto
270089879,epigraph_changed,852002|05|503|Abierto,851001|05|503|Abierto
270090218,epigraph_changed,477602|05|503|Cerrado,477603|05|503|Cerrado
270090240,epigraph_changed,477801|05|503|Abierto,477501|05|503|Abierto
270090342,epigraph_changed,561004|05|503|Abierto,561002|05|503|Abierto
270091425,epigraph_changed,559001|05|504|Abierto,562901|05|504|Abierto
270091690,epigraph_changed,862003|05|504|Abierto,960203|05|504|Abierto
270091742,epigraph_changed,472911|05|504|Abierto,472202|05|504|Abierto
270092320,epigraph_changed,472906|05|504|Abierto,641001|05|504|Abierto
270093058,epigraph_changed,472911|05|504|Cerrado,960201|05|504|Cerrado
270093502,epigraph_changed,960201|05|504|Abierto,960203|05|504|Abierto
270094624,epigraph_changed,561004|05|505|Abierto,561001|05|505|Abierto
270095574,epigraph_changed,562902|05|505|Abierto,851001|05|505|Abierto
270095770,epigraph_changed,562902|05|505|Abierto,851001|05|505|Abierto
270095781,epigraph_changed,853003|05|505|Abierto,562902|05|505|Abierto
270095910,epigraph_changed,951001|05|505|Abierto,474201|05|505|Abierto
270096617,epigraph_changed,852002|05|505|Abierto,851001|05|505|Abierto
270096867,epigraph_changed,931002|05|506|Abierto,551001|05|506|Abierto
270097028,epigraph_changed,472201|05|506|Abierto,471101|05|506|Abierto
270097119,epigraph_changed,851003|05|506|Abierto,855002|05|506|Abierto
270097130,epigraph_changed,561006|05|506|Abierto,561004|05|506|Abierto
270097210,epigraph_changed,472206|05|506|Abierto,472203|05|506|Abierto
270097244,epigraph_changed,476201|05|506|Baja Reunificación,476101|05|506|Baja Reunificación
270097388,epigraph_changed,477801|05|506|Abierto,477501|05|506|Abierto
270097748,epigraph_changed,479001|05|506|Abierto,960201|05|506|Abierto
270097882,epigraph_changed,101001|05|502|Abierto,472203|05|502|Abierto
270097969,epigraph_changed,472102|05|502|Abierto,471101|05|502|Abierto
270098427,epigraph_changed,870001|06|601|Abierto,562903|06|601|Abierto
270098626,epigraph_changed,475401|06|601|Cerrado,475201|06|601|Cerrado
270098666,epigraph_changed,471101|06|601|Abierto,472204|06|601|Abierto
270098907,epigraph_changed,472102|06|601|Abierto,471101|06|601|Abierto
270099329,epigraph_changed,454002|06|601|Abierto,454001|06|601|Abierto
270099566,epigraph_changed,960201|07|701|Abierto,960203|07|701|Abierto
270099657,epigraph_changed,472201|06|602|Abierto,472204|06|602|Abierto
270099746,epigraph_changed,474201|06|601|Abierto,474102|06|601|Abierto
270099901,epigraph_changed,477402|06|601|Abierto,477301|06|601|Abierto
270100297,epigraph_changed,452002|06|602|Abierto,522003|06|602|Abierto
270100368,epigraph_changed,477101|06|602|Abierto,479001|06|602|Abierto
270101903,epigraph_changed,869009|06|602|Cerrado,692001|06|602|Cerrado
270101966,epigraph_changed,472202|06|602|Abierto,472201|06|602|Abierto
270102069,epigraph_changed,691001|06|602|Abierto,790001|06|602|Abierto
270102982,epigraph_changed,472911|06|602|Abierto,472102|06|602|Abierto
270103046,epigraph_changed,472601|04|406|Abierto,952004|04|406|Abierto
270103071,epigraph_changed,472904|06|602|Abierto,472405|06|602|Abierto
270103374,epigraph_changed,472911|06|602|Cerrado,472402|06|602|Cerrado
270103575,epigraph_changed,471104|06|602|Abierto,471902|06|602|Abierto
270104010,epigraph_changed,852002|06|602|Abierto,562902|06|602|Abierto
270104146,epigraph_changed,562902|06|602|Abierto,852004|06|602|Abierto
270104215,epigraph_changed,683001|06|602|Abierto,474101|06|602|Abierto
270104376,epigraph_changed,562101|06|602|Abierto,477807|06|602|Abierto
270105844,epigraph_changed,561004|06|603|Abierto,561001|06|603|Abierto
270107753,epigraph_changed,862001|06|604|Abierto,861002|06|604|Abierto
270108583,epigraph_changed,452002|06|605|Baja,452001|06|605|Baja
270108698,epigraph_changed,471104|06|605|Abierto,471902|06|605|Abierto
270108863,epigraph_changed,472203|06|605|Cerrado,472102|06|605|Cerrado
270109181,epigraph_changed,952002|10|1004|Abierto,477201|10|1004|Abierto
270109516,epigraph_changed,467001|06|605|Abierto,475201|06|605|Abierto
270109667,epigraph_changed,472204|06|605|Abierto,472201|06|605|Abierto
270109918,epigraph_changed,181001|06|605|Abierto,181003|06|605|Abierto
270110030,epigraph_changed,521001|06|606|Abierto,477701|06|606|Abierto
270110220,epigraph_changed,952001|06|606|Abierto,476401|06|606|Abierto
270110525,epigraph_changed,472102|06|606|Abierto,471101|06|606|Abierto
270110809,epigraph_changed,472201|06|606|Abierto,472206|06|606|Abierto
270110849,epigraph_changed,521001|06|606|Abierto,821001|06|606|Abierto
270111311,epigraph_changed,472404|07|701|Abierto,472402|07|701|Abierto
270111486,epigraph_changed,561007|07|701|Abierto,561006|07|701|Abierto
270112133,epigraph_changed,853003|07|701|Abierto,851002|07|701|Abierto
270112294,epigraph_changed,472404|07|701|Abierto,472904|07|701|Abierto
270112600,epigraph_changed,960202|07|701|Abierto,960201|07|701|Abierto
270113759,epigraph_changed,475903|07|702|Abierto,433001|07|702|Abierto
270114189,epigraph_changed,472910|07|702|Abierto,472407|07|702|Abierto
270114271,epigraph_changed,561001|07|702|Abierto,561004|07|702|Abierto
270114671,epigraph_changed,471101|07|702|Abierto,472101|07|702|Abierto
270114703,epigraph_changed,960201|07|702|Abierto,960203|07|702|Abierto
270114893,epigraph_changed,562902|07|702|Abierto,851001|07|702|Abierto
270116194,epigraph_changed,472904|07|703|Abierto,472902|07|703|Abierto
270116516,epigraph_changed,477701|07|703|Abierto,952005|07|703|Abierto
270116565,epigraph_changed,561001|07|703|Abierto,561006|07|703|Abierto
270116631,epigraph_changed,477701|07|703|Abierto,474302|07|703|Abierto
270116766,epigraph_changed,472401|07|703|Abierto,472403|07|703|Abierto
270116778,epigraph_changed,662001|07|703|Abierto,821001|07|703|Abierto
270116893,epigraph_changed,472202|07|703|Abierto,472204|07|703|Abierto
270116974,epigraph_changed,471101|07|703|Abierto,350001|07|703|Abierto
270117101,epigraph_changed,960203|07|703|Abierto,960206|07|703|Abierto
270117130,epigraph_changed,561001|07|703|Abierto,561006|07|703|Abierto
270117783,epigraph_changed,472204|07|703|Abierto,472202|07|703|Abierto
270117819,epigraph_changed,472202|07|703|Abierto,471101|07|703|Abierto
270117968,epigraph_changed,960201|07|703|Abierto,960203|07|703|Abierto
270118164,epigraph_changed,855002|07|703|Abierto,471104|07|703|Abierto
270118299,epigraph_changed,471101|07|703|Abierto,472407|07|703|Abierto
270118890,epigraph_changed,949902|07|704|Abierto,581001|07|704|Abierto
270120033,epigraph_changed,855002|07|704|Abierto,821001|07|704|Abierto
270120080,epigraph_changed,852004|07|704|Abierto,851002|07|704|Abierto
270121151,epigraph_changed,471102|07|704|Abierto,472101|07|704|Abierto
270121492,epigraph_changed,472401|07|704|Abierto,472402|07|704|Abierto
270122544,epigraph_changed,960202|07|704|Abierto,960201|07|704|Abierto
270123536,epigraph_changed,452004|07|705|Abierto,522002|07|705|Abierto
270123709,epigraph_changed,561004|07|705|Abierto,561006|07|705|Abierto
270124079,epigraph_changed,851001|07|706|Abierto,562902|07|706|Abierto
270124492,epigraph_changed,855002|07|705|Abierto,862003|07|705|Abierto
270124589,epigraph_changed,472401|07|705|Abierto,472404|07|705|Abierto
270124660,epigraph_changed,960206|07|705|Cerrado,960203|07|705|Cerrado
270124904,epigraph_changed,477501|07|705|Abierto,477801|07|705|Abierto
270125003,epigraph_changed,561005|07|705|Abierto,561001|07|705|Abierto
270125136,epigraph_changed,475202|07|705|Cerrado,432001|07|705|Cerrado
270125177,epigraph_changed,452002|07|705|Cerrado,452001|07|705|Cerrado
270125261,epigraph_changed,472402|07|705|Abierto,471101|07|705|Abierto
270126250,epigraph_changed,851001|07|706|Abierto,562902|07|706|Abierto
270127194,epigraph_changed,852002|07|706|Abierto,562902|07|706|Abierto
270127371,epigraph_changed,472102|08|802|Abierto,471101|08|802|Abierto
270127438,epigraph_changed,562902|08|803|Abierto,851001|08|803|Abierto
270127708,epigraph_changed,960201|08|803|Abierto,960203|08|803|Abierto
270127729,epigraph_changed,477501|08|803|Abierto,477801|08|803|Abierto
270127760,epigraph_changed,472204|08|803|Abierto,472202|08|803|Abierto
270127829,epigraph_changed,472402|08|803|Abierto,471102|08|803|Abierto
270128301,epigraph_changed,851001|08|804|Abierto,562902|08|804|Abierto
270128329,epigraph_changed,472910|08|804|Abierto,471101|08|804|Abierto
270128342,epigraph_changed,960203|08|804|Abierto,960201|08|804|Abierto
270128546,epigraph_changed,562902|08|804|Abierto,851001|08|804|Abierto
270128779,epigraph_changed,960201|08|805|Abierto,960202|08|805|Abierto
270128895,epigraph_changed,472403|08|805|Abierto,472401|08|805|Abierto
270129042,epigraph_changed,561005|08|804|Abierto,563005|08|804|Abierto
270129179,epigraph_changed,472204|08|804|Abierto,472202|08|804|Abierto
270129280,epigraph_changed,960203|08|803|Abierto,960201|08|803|Abierto
270129490,epigraph_changed,472201|08|804|Abierto,471101|08|804|Abierto
270129773,epigraph_changed,472102|08|804|Abierto,472201|08|804|Abierto
270129815,epigraph_changed,472907|08|804|Abierto,472901|08|804|Abierto
270130208,epigraph_changed,475101|08|804|Abierto,477101|08|804|Abierto
270130297,epigraph_changed,474102|08|804|Abierto,474201|08|804|Abierto
270130311,epigraph_changed,472204|08|804|Baja Reunificación,472201|08|804|Baja Reunificación
270130385,epigraph_changed,477801|08|804|Abierto,475101|08|804|Abierto
270130817,epigraph_changed,851001|08|805|Abierto,562902|08|805|Abierto
270131506,epigraph_changed,562902|08|806|Abierto,853003|08|806|Abierto
270131687,epigraph_changed,562902|08|806|Abierto,851002|08|806|Abierto
270131856,epigraph_changed,521001|08|806|Abierto,522003|08|806|Abierto
270131863,epigraph_changed,521001|08|806|Abierto,821001|08|806|Abierto
270131912,epigraph_changed,471102|08|806|Abierto,472102|08|806|Abierto
270132212,epigraph_changed,472911|08|806|Abierto,472102|08|806|Abierto
270132299,epigraph_changed,472202|08|806|Abierto,471101|08|806|Abierto
270132512,epigraph_changed,452001|08|806|Abierto,452002|08|806|Abierto
270132821,epigraph_changed,472102|08|807|Abierto,472907|08|807|Abierto
270133028,epigraph_changed,476101|08|807|Abierto,949101|08|807|Abierto
270133058,epigraph_changed,851003|08|807|Cerrado,851002|08|807|Cerrado
270133072,epigraph_changed,562902|08|807|Abierto,931003|08|807|Abierto
270133076,epigraph_changed,562902|08|807|Abierto,851001|08|807|Abierto
270133255,epigraph_changed,472907|09|901|Baja,472908|09|901|Baja
270133552,epigraph_changed,471902|09|901|Abierto,471101|09|901|Abierto
270133880,epigraph_changed,477501|09|902|Cerrado,477801|09|902|Cerrado
270134370,state_changed,471901|09|902|Cerrado,471104|09|902|Abierto
270134440,epigraph_changed,475206|09|902|Abierto,475201|09|902|Abierto
270134535,epigraph_changed,561006|09|902|Abierto,561001|09|902|Abierto
270134542,epigraph_changed,476101|09|902|Abierto,476201|09|902|Abierto
270134781,epigraph_changed,477801|09|902|Abierto,477501|09|902|Abierto
270134936,epigraph_changed,472911|09|902|Abierto,472502|09|902|Abierto
270134970,epigraph_changed,821001|09|902|Abierto,592001|09|902|Abierto
270135271,epigraph_changed,474201|09|902|Abierto,471901|09|902|Abierto
270135519,epigraph_changed,910001|09|902|Abierto,581001|09|902|Abierto
270135819,epigraph_changed,472205|09|902|Abierto,472203|09|902|Abierto
270135966,epigraph_changed,477201|09|902|Abierto,477101|09|902|Abierto
270136189,epigraph_changed,472206|09|902|Abierto,472203|09|902|Abierto
270136356,epigraph_changed,561007|09|902|Abierto,561006|09|902|Abierto
270136508,epigraph_changed,562901|09|902|Abierto,559001|09|902|Abierto
270136647,epigraph_changed,931010|09|903|Abierto,559001|09|903|Abierto
270136938,epigraph_changed,471101|09|903|Abierto,472202|09|903|Abierto
270137222,epigraph_changed,472206|09|903|Abierto,472203|09|903|Abierto
270137345,epigraph_changed,851002|09|903|Abierto,853003|09|903|Abierto
270137405,epigraph_changed,562902|09|903|Abierto,851001|09|903|Abierto
270137489,epigraph_changed,562902|09|903|Abierto,852002|09|903|Abierto
270137603,epigraph_changed,561005|09|904|Abierto,821001|09|904|Abierto
270138101,epigraph_changed,952004|09|904|Abierto,952002|09|904|Abierto
270138116,epigraph_changed,851001|09|904|Abierto,562902|09|904|Abierto
270138163,epigraph_changed,472206|09|904|Abierto,472203|09|904|Abierto
270138260,epigraph_changed,439001|09|904|Abierto,521001|09|904|Abierto
270138346,epigraph_changed,471101|09|904|Abierto,472203|09|904|Abierto
270138632,epigraph_changed,562902|09|907|Abierto,869007|09|907|Abierto
270138668,epigraph_changed,471902|09|907|Abierto,472911|09|907|Abierto
270138793,epigraph_changed,472911|09|907|Abierto,472407|09|907|Abierto
270139545,epigraph_changed,855002|08|804|Abierto,869009|08|804|Abierto
270139726,epigraph_changed,960902|10|1002|Cerrado,477602|10|1002|Cerrado
270139742,epigraph_changed,475206|10|1002|Abierto,475906|10|1002|Abierto
270140170,epigraph_changed,472102|10|1002|Abierto,471104|10|1002|Abierto
270140421,epigraph_changed,475903|10|1002|Abierto,475202|10|1002|Abierto
270140558,epigraph_changed,851003|10|1002|Abierto,562902|10|1002|Abierto
270140727,epigraph_changed,471902|10|1003|Abierto,610002|10|1003|Abierto
270140938,epigraph_changed,471104|10|1003|Abierto,610002|10|1003|Abierto
270140946,epigraph_changed,951001|10|1003|Abierto,474102|10|1003|Abierto
270141023,epigraph_changed,960203|10|1003|Abierto,862001|10|1003|Abierto
270141405,epigraph_changed,472404|10|1003|Abierto,472401|10|1003|Abierto
270141595,epigraph_changed,453001|10|1004|Abierto,475201|10|1004|Abierto
270141742,epigraph_changed,472501|10|1004|Abierto,472401|10|1004|Abierto
270141947,epigraph_changed,472401|10|1004|Abierto,472911|10|1004|Abierto
270142046,epigraph_changed,472203|10|1004|Abierto,471104|10|1004|Abierto
